"V1","V2","V3","V4"
0,0,0.0630545260920258,0
0,0,0.324538717639346,0
0,0,0.506783231273757,0
0,0,1.56038377933603,0
0,0,4.00390050509929,0
0,0,0.789542723587466,0
0,0,2.115937109642,0
0,0,0.325139473609008,0
0,0,0.738396652306,0
0,0,0.415432216772308,0
0,0,0.394360786393239,0
0,0,0.844194229539288,0
0,0,0.352967536645753,0
0,0,0.88232756162043,0
0,0,1.74362232811125,0
2.69336204867714,0,0.64444067223445,0
1.39528896035716e-14,0,1.18953113609258,0
0.21812837950052,0,1.05527056679328,0
0.93488515406583,0,0.516343536721279,0
0.000264227023377046,0,0.792721939961686,0
0.000116379330556316,0,1.73166702439878,0
0.253709815637557,0,2.63131322258075,0
1.15431073015694,0,0.815666735511161,0
1.27175469451961e-08,0,0.304442902714922,0
2.08560952238147e-06,0,0.0143872977920895,0
1.61918692731763e-18,0,0.676467502314066,0
1.9900187887454e-06,0,0.583502008976238,0
0.00263727525772263,0,0.0891691166288095,0
0.0035207546703668,0,0.639732249673158,0
1.47792043989357e-14,0,2.65476547785519,0
0.000378708724668234,0,1.52413291058035,0
0.000428461724576303,0,0.45494142931912,0
4.91947634668345e-07,0,0.13367041658251,0
5.88420814318756e-15,0,0.0541716324433493,0
0.0033674042885794,0,0.22236276207184,0
0.000141939582760057,0,1.07465190395137,0
5.57634959746011e-05,0,3.09320427625465,0
0.000910290276371501,0,0.252193121632464,0
0.00197412702712666,0,2.00081817856408,0
1.83373093976456e-24,0,0.835280763332596,0
0,0.762676921603282,0.692415819721424,0
0,4.42709698913013,4.75342044792128,0
0,3.94784514600197,0.288914559940777,0
0,2.7522349871508,0.131103020328115,0
0,6.43999144701415,3.20936568717483,0
0,2.61297994716076,1.79030810506818,0
0,1.65322490722477,3.03789188642247,0
0,2.93506384014563,3.16400494885105,0
0,2.69357522702775,1.10910754145074,0
0,1.67635675822351,0.698287516638931,0
0,1.15306009052409,0.27442756892027,0
0,5.99321313594719,1.9374190747202,0
0,2.8052945197031,3.60933888843963,0
0,7.09741303085815,1.27988564043043,0
0,0.27026026157281,1.33699234339357,0
0,2.95106114421828,0.0390967523855125,0
0,2.71679507692394,1.84793221216066,0
0,1.73708413246344,0.460434072729943,0
0,1.51131670715117,3.17478693806379,0
0,2.80765780661423,0.946402778961817,0
0,4.971617050285,0.857422230564107,0
0,0.953645896129799,1.45500925335152,0
0,4.65731112093592,1.88562876489948,0
0,7.11698403404966,0.995735201555658,0
0,2.36061723641527,1.3529391986859,0
0.00748984928342447,0.857276086008317,0.411627471141184,0
0.0735580673664593,1.7616026163803,2.94251110498858,0
0.111132416517925,2.41104449313394,0.86553122343816,0
0.331293584987036,1.76661310330293,1.95091025687719,0
4.40748078772401e-12,1.70725982468502,0.17868012156723,0
1.22571240339591,3.52662662726889,1.54588986021486,0
0.186826237585078,1.08628342211745,2.39819857738621,0
0.0100151051557398,1.97587643998053,1.29837058262252,0
5.85439195827262e-10,4.09602944029588,0.467091648067897,0
0.331767081049637,2.00018791018897,0.50813041703934,0
1.34832069682435e-09,1.15781943468825,0.010792937647678,0
0.00818707411988885,3.25255367806579,1.04248111423456,0
0.136739761877916,4.8780169792742,0.202317407687308,0
0.0429735057798375,4.33676552226912,1.98262765608523,0
0.0207099228545625,1.93709475919389,2.10739755020209,0
1.82264764675355e-06,4.00217156743691,0.0166423752612643,0
0.000366151939384981,1.29794102701324,0.0607155258569966,0
0.00269122554060422,2.38822084454759,1.26085514942356,0
0.0198698244692463,1.46015032182649,1.95747187661813,0
0.000278941726510211,2.01691514401536,1.45005668843588,0
0.280941301698245,4.07010415118485,1.2588481187818,0
0.0122780826993085,1.64433597793319,0.0961854471000131,0
6.67790592851722e-05,3.70928474652293,3.02714330283171,0
0.00176311732013716,1.49800061171022,1.32199096652947,0
0.361048714837952,2.12571446025942,0.11439962612299,0
0,0,0,0.492911753075629
0,0,0,0.307246292348558
0,0,0,0.19621170718288
0,0,0,0.170111653954239
0,0,0,0.104755223678735
0,0,0,0.0228729051475932
0,0,0,0.0436071445414317
0,0,0,0.638558404814216
0,0,0,0.25445409879138
0,0,0,0.0829982170791957
0,0,0,0.0383393171355884
0,0,0,0.136946093461254
0,0,0,0.634053750152691
0,0,0,0.15415027952811
0,0,0,0.459531340465062
0,0,0,0.0520381762405812
0,0,0,0.573348120684511
0,0,0,0.307742977495201
0,0,0,1.1847870044565
0,0,0,0.51711600276894
0,0,0,1.67734985870166
0,0,0,0.908923825985311
0,0,0,0.206080554370065
0,0,0,0.0588988287220341
0,0,0,0.0625553673357169
0.616816189366992,0,0,0.413178254695367
0.975903752475903,0,0,0.332388188105977
0.70692567385416,0,0,0.0712583363868978
0.011111236473552,0,0,5.13641500901238
0.836056986159849,0,0,0.0755193337084497
0.443631531601247,0,0,0.608609860459205
0.466871435476979,0,0,0.0522225583951087
1.62328868723576,0,0,0.0784301373878165
2.15336465534034,0,0,1.09874205101379
1.27299406290333,0,0,0.0460096115538831
2.29294144521446,0,0,1.71292181119799
0.159400042585656,0,0,0.108637017878948
0.638977935778377,0,0,0.684914628966355
1.56607242720529,0,0,0.00862736641801633
1.20540370254112,0,0,2.94336078798407
0.227794848561844,0,0,0.11846141577028
1.15130632425574,0,0,0.0774066264288883
4.96464866949515,0,0,0.0013828692238322
0.581879152165828,0,0,0.0926701227473873
0.269453860855762,0,0,0.231015808465696
0.280905076903867,0,0,0.243086832652169
0.202126510722599,0,0,0.045751775904585
1.72568379896072,0,0,0.219378926046699
0.771483357609429,0,0,0.480003875148992
1.43110600420774,0,0,0.243292454350547
0,1.37893038290173,0,0.140376746706537
0,1.34749727790758,0,0.24772356986062
0,2.49277325772775,0,0.10473875612808
0,0.120782638983177,0,0.0792288757139175
0,0.67336901734338,0,0.756553488568288
0,3.75516299468698,0,2.65628347639094
0,1.00566326537082,0,0.99864958933502
0,0.565352207428833,0,0.417935261464051
0,0.772232972043307,0,0.0311992685922379
0,1.24620704044636,0,2.2765620066525
0,0.0426183311670112,0,0.374627284560044
0,0.065170603309692,0,0.755660238046952
0,0.0598051367808768,0,0.681929940202179
0,0.198944979578811,0,1.20414219341612
0,0.414511726659225,0,0.284419242933716
0,1.89998263944811,0,0.0665304004323281
0,0.04382749866257,0,0.253057894905563
0,0.192348249957072,0,0.680416261728364
0,0.848773583774011,0,0.767490546401062
0,0.0292536542435719,0,2.2017862663047
0,1.07669807017064,0,0.174783656115296
0,0.521109730291546,0,1.87853503288621
0,0.917972930345938,0,0.0231660621986701
0,0.711299180058479,0,0.0710649387018942
0,0.184689973494959,0,3.6461134605359
1.59984704667433,0.066272244823514,0,2.71962460042544
1.10327701081119,0.69314028898649,0,0.14043529230616
0.205232641262379,1.41040111866843,0,6.26318182773285
2.11628043167511,1.08893329884528,0,1.92723384566468
2.15238683972689,0.0473064893451114,0,0.919030671892817
0.189765066282835,1.36212558119155,0,0.100135478318033
1.19121233040532,1.16426281917455,0,0.0741170322189696
0.456968961887644,0.393858211511635,0,0.218084564918007
5.52607277133678,0.408912035456747,0,0.0527167060038161
3.83870093539367,1.2562004554667,0,0.345106108441973
1.73473972593776,1.114990915326,0,0.000693431577987787
0.353201740375555,0.281209910941932,0,2.01662728240043
0.630741789061177,1.22906629245528,0,0.170827464883916
1.86500636388775,1.99593036354991,0,0.024224719342232
1.41134477764451,0.395847801202613,0,0.723049717169574
0.0691145298297249,0.548067828541995,0,0.344601685685737
0.419393898571563,0.628418155885396,0,1.19718727735663
2.23207293202768,0.991987515839852,0,0.167953975550945
4.56213074758844,0.210512505629474,0,0.0260876176389363
2.35182212797136,1.06631096767753,0,0.808680241166048
0.399984155471483,1.37416620623497,0,0.103915247261938
1.43340729004665,0.135898496618391,0,0.000473312705622761
1.24200439165846,1.13417692405052,0,0.0236440824275819
0.0928866936911282,2.70016187404461,0,0.293089031960941
0.581180805389342,1.89905688942445,0,0.351343853031487
0,0,4.47803262481057e-09,1.55976345933234
0,0,2.52876513589675e-06,1.64023650234106
0,0,0.324224922395971,0.274912250075891
0,0,2.18558053615405e-12,0.0853929692967783
0,0,0.00517919236002262,1.96439216363697
0,0,1.20971208186672e-13,0.248378836333801
0,0,0.140348866325616,1.14803619974093
0,0,3.25461039760544e-05,0.00237021101556671
0,0,5.12938140922386e-06,1.72649362083975
0,0,1.22320323849909e-18,1.87858988979817
0,0,5.39803241339332e-08,1.44472588346448
0,0,0.00160379178737304,0.0313634300469132
0,0,2.7854215047617e-06,2.3166203097741
0,0,9.32371464074946e-13,0.0792964361932211
0,0,1.12244472549095e-27,1.039986172784
0,0,0.0207901440899311,0.835169605262067
0,0,4.28370236385787e-21,0.457727122750852
0,0,1.89709627659111e-06,0.636534696930398
0,0,3.67733312565252e-18,0.248435874271796
0,0,1.18451357181749e-14,0.251887370028047
0,0,5.07675664781848e-08,0.943232050442299
0,0,7.61023234496487e-07,1.08588169809473
0,0,9.61184907261446e-20,0.518532006087735
0,0,3.13304070732328e-10,0.0925494420490816
0,0,1.6389171720812,0.0390715668233453
0.237488326654131,0,0.00775467873276345,0.272008044656354
0.0408311192772239,0,0.107551156980479,0.0834385753971862
2.53202307322367,0,0.0191771847540185,0.674588210876435
0.056763689282688,0,0.00178447244142388,0.0216543775652937
0.915377302729027,0,0.0661586004221816,1.22688940044566
0.347805803242963,0,0.0460618965749696,0.351646829918859
1.48233543364579,0,0.75602097495942,0.401509055492979
1.03385833236067,0,0.118428069985714,3.9002453974216
2.11950695983472,0,0.0238294015346825,1.23371725234648
0.433511983945108,0,0.341186188335204,0.952623590274121
0.00420627713539843,0,0.00195089647718386,0.338421688080454
1.23091728200485,0,0.505821038828011,0.160174896562102
2.92811542923645,0,1.35815316808587,0.360093567956041
1.53700228967993,0,0.323560075150629,1.21107932554167
0.398091435564578,0,0.297581064501847,0.104146950104845
0.0447756844504067,0,0.125306217204119,0.0133644613729376
0.00478568067117611,0,0.0513226223372071,1.43777580379494
0.123062437527374,0,0.0371950652374003,2.06546746325282
1.40620916281489,0,0.133286311116812,1.48964310761386
0.00769205086585406,0,0.0119281712675241,0.0747193726733054
0.503478459344028,0,0.148414858633062,1.02432427257329
0.363176634289776,0,0.188789328661972,0.0447295512552615
0.0274308632950919,0,0.0206273906802569,0.471015865922595
1.22812355546488,0,0.689235146762303,0.927066556317608
0.949096541694088,0,0.102183407619068,0.109898657157074
0,0.0924756548991355,0.175848690323756,3.32520003040215
0,0.249293998502134,0.0322014484386657,0.124528992083203
0,0.0750648441835816,8.50067111149788e-09,2.13661190095757
0,0.746880696053756,0.000109702837984102,0.323826899255319
0,0.479515384355801,0.0504512821836962,0.0526572339994864
0,0.713336288834536,0.00354892543777193,1.39002217437713
0,0.324599641866012,0.00453119793206353,1.02521641317608
0,0.0872238763687469,4.07360325531963e-08,0.293986276110947
0,0.61635726671807,0.000104549055613627,0.789933293300605
0,0.265004980535866,0.00573546349729813,3.9942265497199
0,0.442729901834365,0.322239916383565,0.0100938406069883
0,0.0781714787093716,1.16950743238055e-06,0.0284349054487276
0,1.06821993553006,9.18658856400933e-06,0.658776446336953
0,0.699664042698822,1.16697979616863e-10,2.37847712185869
0,0.867685539273068,0.041591348329674,1.20756901887326
0,0.736712726357154,0.0322214661996174,0.334278542627482
0,0.429287315456839,0.00138995923597229,0.380638339303443
0,0.266747077009655,0.0111836034667693,0.440055862370212
0,0.77585747666175,1.47217243554883e-05,0.184915665424913
0,1.06205725679854,0.0470434539948114,0.0217918592859572
0,0.022786308462537,0.000432868675762842,0.133905103149699
0,1.10993895583096,0.39273399658209,0.520937850457178
0,0.680410946336959,1.58795104411621e-06,0.0355292947821168
0,1.42251930303561,0.601198468057975,0.432511051655543
0,1.41105564462483,0.0166321225904266,1.66850939497652
0.498923724571779,0.754438446533855,0.218229879523931,1.49933487932141
0.477669397398478,0.212411478158254,9.12212010122285e-06,0.0502373365368017
0.991997453304245,0.27114751996296,0.0873966743327217,0.721193517471457
2.15016116282623,0.830247635948278,0.0908222569032243,2.80904708933278
3.52947414386949,0.478987580077661,0.0185435941519555,0.193950005793467
0.143460492664677,0.257087180099462,0.179456754757302,0.952800782751657
0.416723561354374,1.02161364750926,0.0328808926181057,0.159511573731421
0.0705382310271941,0.789056463327573,0.000110539412050256,0.788759565589577
0.27334562593977,0.499766054198612,0.0849243746911262,0.0155719028018903
0.347129460653772,0.105184742826393,0.20938350025267,1.2087885279796
0.664039034161969,0.197403858107686,0.0853696369111657,0.12615887944699
1.03515719877061,0.0548883221401657,0.0477251892512777,0.178024677749305
0.389981112995169,1.40751775781712,0.00487893819840838,0.0997369118985086
1.09437856194684,0.576779735918927,0.0354417497504583,0.848150319249552
1.23815146301458,0.353322621208232,1.14873845363036,0.619517775573205
1.12738446622349,0.00954354875388185,1.9077210590932,0.430067090468059
0.295620711888779,0.314227982426344,0.123232513430062,0.439355609250305
0.00149936669802261,0.624061145372871,0.453080721894711,1.01321825264129
0.172683842429954,0.331711051749791,0.162637156907948,0.305128008696204
0.0138569087645753,2.04403822212236,0.0520885440325157,2.20867006854378
0.346957927245088,0.986501766334952,0.613297105714552,1.31369785908459
1.26673260898033,0.645518226447905,0.242484983202392,0.813096325202023
0.582299203566569,3.23076798545867,1.73433732862706,0.0840942140480847
0.972821778624668,0.337729646439783,0.0102372285628377,1.83942309740901
0.765632631962944,0.34257718072394,1.4715974210976,0.164274681123546
