"V1","V2","V3"
0.106814415396593,0,1.2720726665413
1.44259349386647,0,0.208943545151787
0.433711831502477,0,1.91069851682805
0.59085925753294,0,0.745790779567109
0.297657188650986,0,2.391861069299
0.256866403320938,0,1.67726090177376
0.0702873792794434,0,2.95281318168843
0.172232105374228,0,1.67593477205587
0.410091703041302,0,1.00671505059538
0.019099668869333,0,2.84259262297333
0.000358470221136472,0,2.35940282869608
0.537334628125757,0,2.24699169772899
0.0954252475020547,0,3.68767154044775
0.450527366423858,0,1.98854396476926
1.83318703195529,0,0.36186951841605
1.34120799765995,0,1.77819937972252
0.0303864206383999,0,5.2890760892652
1.20788033241953,0,2.37806814796871
0.207416332857057,0,1.87442039711934
0.00724756222196408,0,1.25428174375372
0.205424363655388,0,1.00143767200239
1.05360108078606,0,1.55652856264824
0.531019201916886,0,7.25114821933168
0.00355982343721637,0,1.09034583172924
0.0936502075200597,0,1.49861434052645
0.214790357206339,0,1.94231136786875
0.201672390544997,0,1.47582979858612
0.378350801334246,0,2.9673847585504
0.5264696315753,0,7.18316760974448
0.121373995056436,0,1.62790091700461
0.187976639585898,0,1.84624021880833
0.237620648352675,0,1.9904947969293
0.0395185259220938,0,0.826902062073232
0.393374329193383,0,1.1600946311184
0.000332620705758807,0,1.24507310793026
0.0346311822250558,0,5.86049900827023
0.115026688478023,0,1.93677295878799
0.256042613043114,0,2.55935743299151
2.10060543819391e-06,0,0.945155058645056
0.210246550814383,0,1.89006633386031
0.0166368417186739,0,1.59153378195905
0.0701099498956201,0,1.47212133487043
0.00835301134946242,0,5.35616747513186
0.597919237050975,0,0.887839084337916
0.0413345872281217,0,1.17387842313711
1.26823007708333,0,3.44922894388386
0.160641402505315,0,2.98546208063497
0.00159902711026034,0,2.15103933410342
0.168392048408948,0,1.30424570302293
0,0.269469006719663,0.0378454419257349
0,0.536383232984612,2.4300347142636
0,2.55396043152385,0.0206412940625738
0,0.480984985795698,0.013720665641384
0,0.891703347434034,0.187242243017639
0,2.02161817112897,0.0315036619466267
0,0.00260098609018919,0.175866770712692
0,3.55428960173874e-05,0.411044188123023
0,0.147421128537133,0.0912989739445135
0,0.699118982330685,2.28074847576448
0,0.232316206829031,0.360163425948796
0,0.145445537083441,0.369885799360285
0,0.020057192072169,0.0795449791501948
0,0.554363436489298,0.579480231848499
0,0.848038316607066,0.561377917255086
0,0.234933602202353,0.513949491851916
0,0.312259299499903,0.336381280881776
0,0.709776655107373,0.4287526955639
0,0.111897827748315,1.43643276844028
0,1.00956317220616,1.06901286951214
0,0.0609651195860262,0.790116584409746
0,0.953184049806516,0.963007216897897
0,0.785949380280916,0.000758439451048096
0,0.0306856552383066,0.149826289465136
0,0.968183304608877,0.00174094394977826
0,0.0191206347759035,0.265454433644326
0,2.454279447733,0.0226902985882454
0,0.215466187773391,0.0255198563483641
0,0.0085608600982457,0.828658955622922
0,0.0189863167763121,0.140561144541322
0,0.580123519487497,1.00744808357613
0,0.0287616635043376,0.00675828139029966
0,0.264198162184873,0.720431632796607
0,1.28031307237821,0.552533495247853
0,0.150201895025138,0.126314725759002
0,0.913231381975321,0.0409515189341154
0,2.93420628416106,0.0478836050026184
0,0.606674644262077,0.103006926587575
0,0.000295562954407781,0.513633787974006
0,0.505672287829559,0.248657694716792
0,0.0940075787044463,0.40588581178339
0,0.00540314604702523,0.0504141027067912
0,0.151370305631011,0.171697423593568
0,0.650704488152402,1.18194974685516
0,0.964286185990903,0.129856324412178
0,1.07808101137139,0.629444243362151
0,0.265536914342933,1.26219623050679
0,0.0510515134648053,0.00893594649268636
0,0.242438539869379,0.0736254535567277
0,0.0727440054297187,0.16505712456886
0.0351813917291743,0.199079425899567,3.10118096349693
1.26825080500338,0.0333653260945794,1.27452220215153
0.670686028401752,0.0713042751594538,0.563598881600608
1.66798175840886,0.0154705708560476,0.153117513449793
0.0441692211873861,0.00203755848637543,0.311156862094862
0.474282979039729,0.297125890187857,1.98778159419972
0.825482154807526,0.320020256323666,0.0351791983976013
1.68594555158086,0.193395004530296,0.0782512037239942
0.71696345188342,0.680056293198002,0.0174036585243713
0.937246543517568,0.230840525565637,0.015502517970097
0.0413975698586871,0.163337178787693,0.0515491972592361
0.621235111967216,0.0630384648108748,0.102182467421856
0.0620959031416448,0.311438115867623,0.342706930981485
0.129928464478555,1.00686554856431,1.26081819199626
0.169552822161878,0.0759148651544533,0.710794538530436
1.31263599376842,0.338146068934111,0.0065956937488822
0.704333584046913,0.189866205540556,0.432695478624639
0.805325781722257,0.0103137734006733,0.62849781470447
0.613347025005022,0.000610738038153205,0.878483457787642
0.0837523846277313,0.00983459026977219,0.348017207888659
0.518708410026651,0.126763311632743,0.338140568351344
0.209888573253179,0.301932079603713,2.26737020697719
0.570079574291288,0.546825672771671,0.0876165139351013
0.1619766093053,0.116863832579481,0.182842063924884
0.0648145938803816,0.459543090775525,1.97441673792054
1.36406813534776,0.0138638547685815,0.199876474221837
1.51449742739859,0.276425138303555,0.119364860500313
0.452585189213509,0.00520675410178995,0.270270067579164
2.32146656092655,0.148425485518835,0.563608743753483
0.227909443627275,0.573129830925066,0.042866794996776
0.708352887669045,1.68698513963393,0.100054735058658
0.052875983256809,0.045772683926771,2.03071909951948
0.249649263196472,0.332207260090108,2.73120173772646e-05
0.490136470257585,0.346691618416083,0.623737196981248
0.730520679156478,0.135259413392972,0.0792923166096626
0.344002238749598,0.32271230860772,0.349191782882129
0.590032423628503,0.0745368807285344,0.0493838727247217
0.278876833023993,0.00736172878507768,0.993721147168704
0.835292565374099,0.000275403145685382,0.252674432162046
0.371498946856391,0.0694008384856007,0.945430182885056
0.934088006412868,0.0486421951912648,1.43405162869752
0.296680451380776,0.00632773322753616,0.104420378080368
0.658654811926002,1.67375920421979,0.546340951891387
0.112452249795646,2.82625765254099,0.986693019303803
0.448239542907279,0.626308435092986,0.545470404829124
0.850767293036004,0.197391871756794,4.09433132473082
1.15544000728163,0.0178573430060187,0.10196629194172
0.161301756892086,0.0222188090027934,2.77933890168493
0.403657176537341,0.0018965409862865,1.09577760876179
0.0555234204961519,1.25250037634396,2.55565448844727
