"V1","V2","V3","V4"
0,0,0,5.0826846101181
0,0,0,3.97937344115043
0,0,0,4.97611569482177
0,0,0,4.05374207369938
0,0,0,3.72114052448472
0,0,0,2.09583687685798
0,0,0,9.21205072206607
0,0,0,5.27377900532367
0,0,0,4.29635777238496
0,0,0,1.05891352573108
0,0,0,5.15862884547719
0,0,0,2.03634875821462
0,0,0,3.98933198060988
0,0,0,1.34853973241086
0,0,0,3.67370635298976
0,0,0,0.487910296823731
0,0,0,3.72599306049935
0,0,0,7.74167851511594
0,0,0,0.813613765328884
0,0,0,1.49281888898491
0,0,0,3.82738141456436
0,0,0,4.3073272163429
0,0,0,0.624840407070876
0,0,0,2.69266424747035
0,0,0,5.97701189164875
0,0,0,2.4110648952048
0,0,0,3.73178377607928
0,0,0,4.45510249477671
0,0,0,2.11129569755982
0,0,0,2.47345691553103
0,0,0,3.42487310342647
0,0,0,1.60300071071348
0,0,0,5.21123422179652
0,0,0,4.49161002145516
0,0,0,1.42122173910732
0,0,0,4.71604122126895
0,0,0,7.76362746438913
0,0,0,4.92090862503624
0,0,0,2.5651577656934
0,0,0,5.1363570370307
0,0,0,4.50738133140496
0,0,0,3.37420304624635
0,0,0,4.88233181375853
0,0,0,3.90449346211858
0,0,0,1.7526393352445
0,0,0,4.79940982955306
0,0,0,2.10786292916148
0,0,0,2.89719636696672
0,0,0,1.99181400727137
0,0,0,4.61006039908726
0,0,0,3.94355080769034
0,0,0,2.07305382032918
0,0,0,4.57331084047354
0,0,0,2.52928588758099
0,0,0,2.89962675139465
0,0,0,4.87550292720713
0,0,0,4.70444657546365
0,0,0,3.77947615023903
0,0,0,2.75510805504162
0,0,0,2.68053967248783
0,0,0,5.39604054205225
0,0,0,8.10280678776144
0,0,0,1.67738688621188
0,0,0,1.04519845476374
0,0,0,2.78940404295334
0,0,0,2.62197844043263
0,0,0,2.55504561721705
0,0,0,2.73811846438745
0,0,0,3.6901800412094
0,0,0,6.75949868747894
0,0,0,1.62973154702357
0,0,0,0.853844493520369
0,0,0,6.37887016565468
0,0,0,4.17025826820856
0,0,0,1.99627776897412
0,0,0,2.71637836242472
0,0,0,2.32999966938674
0,0,0,3.44281946658598
0,0,0,2.80869809084692
0,0,0,2.50317896612075
0,0,0,7.98637114549597
0,0,0,2.18112671476871
0,0,0,3.30827152701183
0,0,0,3.56881853147122
0,0,0,4.41838901212254
0,0,0,0.720107945469056
0,0,0,5.07297929882766
0,0,0,7.47799984059682
0,0,0,4.86568030235556
0,0,0,4.3255493381778
0,0,0,2.58670260149026
0,0,0,9.51059894196015
0,0,0,3.66200030435765
0,0,0,4.37098541426597
0,0,0,5.48114915921068
0,0,0,6.55939680977055
0,0,0,4.26409157210966
0,0,0,2.49520615584941
0,0,0,3.5884738597734
0,0,0,8.12074918174251
0,0,0,6.63500934113302
0,0,0,3.99259205504751
0,0,0,1.88238353499833
0,0,0,2.57995934845248
0,0,0,2.31205815022656
0,0,0,5.47677138011998
0,0,0,1.95963381036032
0,0,0,7.13246490382363
0,0,0,1.47815228733817
0,0,0,3.21842816021037
0,0,0,4.25242006077747
0,0,0,3.45642808774303
0,0,0,4.33455960640417
0,0,0,5.0047132090492
0,0,0,2.95800774419509
0,0,0,9.65040301912323
0,0,0,5.69320767236864
0,0,0,3.24082913802215
0,0,0,2.23572471790729
0,0,0,2.88841567954544
0,0,0,3.63375293697195
0,0,0,1.67721730231918
0,0,0,1.47702819198469
0,0,0,4.21441740621811
0,0,0,7.5130344604618
0,0,0,3.75684996033231
0,0,0,5.36908502206972
0,0,0,5.53678845293327
0,0,0,1.16106725398081
0,0,0,2.4424531125666
0,0,0,7.55072805102468
0,0,0,2.41062890223498
0,0,0,1.53785478012698
0,0,0,6.68483613655765
0,0,0,10.0489732876694
0,0,0,2.46803383205977
0,0,0,3.08594804677355
0,0,0,3.10285561747533
0,0,0,6.13058527783463
0,0,0,1.97371596910137
0,0,0,1.53461956695028
0,0,0,4.02176366015771
0,0,0,3.72395036096084
0,0,0,8.59937359352319
0,0,0,3.16543560471259
0,0,0,5.20145866792333
0,0,0,2.09353349931364
0,0,0,1.77428003895578
0,0,0,1.0943679006515
0,0,0,2.24474335500819
0,0,0,6.73806808245475
0,0,0,2.94953048123404
0,0,0,2.19786951938202
0,0,0,1.48874164625413
0,0,0,3.92269806368266
0,0,0,1.35229179499207
0,0,0,7.5286391893628
0,0,0,2.02431526716035
0,0,0,3.05202951300646
0,0,0,6.76010438923515
0,0,0,4.95966383110415
0,0,0,2.76845557298817
0,0,0,2.15436535929164
0,0,0,7.84215742907296
0,0,0,2.78077831093363
0,0,0,2.97588933845649
0,0,0,6.25057691252831
0,0,0,4.02784301214594
0,0,0,4.24402213083292
0,0,0,2.43972510713095
0,0,0,6.21207970679066
0,0,0,1.97910663247984
0,0,0,7.40429664137953
0,0,0,2.71307869897494
0,0,0,2.10689389051883
0,0,0,1.7551094026372
0,0,0,3.50896274606904
0,0,0,4.68870880035094
0,0,0,3.41546433427535
0,0,0,1.66167823730051
0,0,0,3.31373605170356
0,0,0,3.22724773922475
0,0,0,8.01551777626037
0,0,0,4.70811543071385
0,0,0,1.01676899257046
0,0,0,4.78397053602541
0,0,0,2.56948492265939
0,0,0,3.53033036675146
0,0,0,2.62836124571197
0,0,0,6.78536624438695
0,0,0,2.11719670484145
0,0,0,2.88590236102136
0,0,0,3.13998326523585
0,0,0,3.42438609371514
0,0,0,3.09119243386103
0,0,0,2.04016352823801
0,0,0,5.83188081577526
0,0,0,3.28720958067471
0,0,0,2.40391355193236
0,0,0,1.44264176282795
0,0,0,2.32210107676235
0,0,0,2.73748731873272
0,0,0,1.31214493103707
0,0,0,7.75686213869244
0,0,0,2.70399609001962
0,0,0,4.50207968119077
0,0,0,3.19326890370729
0,0,0,3.40777073291662
0,0,0,6.79831191687633
0,0,0,3.64883227551422
0,0,0,3.3744716150917
0,0,0,3.28741541935823
0,0,0,4.38654756359317
0,0,0,16.35373484792
0,0,0,1.01351868047419
0,0,0,4.71215083314459
0,0,0,2.77406116513182
0,0,0,1.62663998186549
0,0,0,1.24435802689704
0,0,0,2.47148979123589
0,0,0,1.60426334918927
0,0,0,4.11897286475398
0,0,0,2.35288827690327
0,0,0,3.96104627380804
0,0,0,5.53279165890963
0,0,0,3.97812227053718
0,0,0,3.23678175464893
0,0,0,5.91965589211388
0,0,0,2.22556814628323
0,0,0,2.34524836618165
0,0,0,2.2068724225958
0,0,0,1.10008534268041
0,0,0,3.49107304591647
0,0,0,5.83660453627314
0,0,0,7.9553733462465
0,0,0,1.98016785970138
0,0,0,3.81270390809655
0,0,0,1.86431147911718
0,0,0,2.96621273635071
0,0,0,2.19078226828968
0,0,0,2.56115246850919
0,0,0,2.21056926913787
0,0,0,1.2864840169653
0,0,0,4.57918203915339
0,0,0,8.96857891281118
0,0,0,8.94997332077563
0,0,0,4.07810528510448
0,0,0,6.01600749712685
0,0,0,4.09157315963434
0,0,0,3.64464081292188
0,0,0,2.59384126322693
0,0,0,2.6484793500003
0,0,0,1.50239329710895
0,0,0,7.52708890314974
0,0,0,6.58879175310947
0,0,0,4.40229693876073
0,0,0,5.58927448896643
0,0,0,3.65695934217669
0,0,0,1.33727319118611
0,0,0,1.68700586832944
0,0,0,3.78544263440741
0,0,0,5.63031181696581
0,0,0,1.75122634147524
0,0,0,1.23695807405297
0,0,0,3.38777066763511
0,0,0,2.13415575246105
0,0,0,2.3983503247318
0,0,0,0.456830108012125
0,0,0,5.33758162923279
0,0,0,6.63406868636412
0,0,0,2.96016681579314
0,0,0,1.12274614764837
0,0,0,4.2048139326234
0,0,0,1.12695890454915
0,0,0,3.70069136996725
0,0,0,4.43597307573778
0,0,0,7.4302732686749
0,0,0,2.8140286267259
0,0,0,4.03322137380213
0,0,0,6.11084683951874
0,0,0,7.56961942117719
0,0,0,3.5539030678678
0,0,0,5.14959394537115
0,0,0,3.43659814176859
0,0,0,4.11667300198048
0,0,0,5.67783624410484
0,0,0,3.77856075261015
0,0,0,6.04621086846314
0,0,0,3.67956142875804
0,0,0,3.33461165386287
0,0,0,3.12771941219669
0,0,0,3.94224623268514
0,0,0,2.11780394985915
0,0,0,3.8271088966863
0,0,0,2.54023818379989
0,0,0,2.08133800985786
0,0,0,1.63043793812883
0,0,0,8.07442859595719
0,0,0.404212843059437,0
0,0,0.755694329869635,0
0,0,3.38210696687773,0
0,0,6.97904712371639,0
0,0,2.20803452477075,0
0,0,1.30998418647075,0
0,0,1.2132628694154,0
0,0,1.60993562641229,0
0,0,1.84957679533338,0
0,0,4.23660014130042,0
0,0,1.66196357204908,0
0,0,0.457729459353427,0
0,0,2.41501611401613,0
0,0,3.21406980324683,0
0,0,1.62340634426928,0
0,0,2.63274246135885,0
0,0,1.6186245100543,0
0,0,0.618559155224305,0
0,0,3.0016717835316,0
0,0,2.62494141929937,0
0,0,1.7162493220159,0
0,0,1.51991110708544,0
0,0,2.80425722765582,0
0,0,2.05226718737886,0
0,0,3.37612345949039,0
0,0,1.80010230092562,0
0,0,1.26716365962564,0
0,0,0.0894425461554898,0
0,0,1.89628229473964,0
0,0,1.18234541611816,0
0,0,1.97258028833864,0
0,0,1.52560965425088,0
0,0,1.38769159839247,0
0,0,3.99620647750215,0
0,0,1.31364865808789,0
0,0,0.252519505615704,0
0,0,1.54114020708119,0
0,0,1.50093848654738,0
0,0,0.944237174512024,0
0,0,3.27647444911061,0
0,0,1.66050242192463,0
0,0,2.16516505174976,0
0,0,2.28954870072959,0
0,0,1.77196903336256,0
0,0,1.22876908785345,0
0,0,2.27261881633316,0
0,0,1.84678897519472,0
0,0,2.32180403026943,0
0,0,2.01745189656706,0
0,0,3.95115910763016,0
0,0,0.749961667099699,0
0,0,1.10123036745792,0
0,0,0.884935700010771,0
0,0,1.42494542304775,0
0,0,1.47315290535518,0
0,0,1.59285584223465,0
0,0,0.669363427714254,0
0,0,6.41433700909819,0
0,0,1.28676872462065,0
0,0,1.60969670652622,0
0,0,2.53423907058287,0
0,0,2.75522941508032,0
0,0,1.08736675052036,0
0,0,0.379307178434722,0
0,0,0.886835869027946,0
0,0,0.899025456974028,0
0,0,7.05130446522211,0
0,0,1.58405889166586,0
0,0,2.79053304690189,0
0,0,3.17348752964403,0
0,0,2.01791806154479,0
0,0,10.5228274090297,0
0,0,1.49487736888902,0
0,0,1.14585271827301,0
0,0,2.98368818363511,0
0,0,5.19797933097556,0
0,0,4.2750152419117,0
0,0,0.807416018136675,0
0,0,2.12196892852385,0
0,0,2.27242359367888,0
0,0,3.6452278395722,0
0,0,0.744227038939605,0
0,0,1.66883144390395,0
0,0,0.793625759104372,0
0,0,1.35960744463301,0
0,0,3.09493691663666,0
0,0,0.509774009216014,0
0,0,3.3313632783491,0
0,0,1.50562013881463,0
0,0,1.25414416399851,0
0,0,2.12566041959443,0
0,0,2.06098437273387,0
0,0,2.76910307540163,0
0,0,0.150504417319741,0
0,0,0.666778530788696,0
0,0,0.372901695039627,0
0,0,0.659981021760464,0
0,0,1.9398756708439,0
0,0,3.2061682522418,0
0,0,1.32127623872025,0
0,0,0.814671243779015,0
0,0,3.14662969412615,0
0,0,1.70566766440189,0
0,0,1.54913658053537,0
0,0,2.0550100882916,0
0,0,3.75536020550928,0
0,0,1.03340971363142,0
0,0,1.6789261272414,0
0,0,0.805026451585597,0
0,0,2.23856053829858,0
0,0,2.19518381363885,0
0,0,3.3220165275718,0
0,0,5.54030628305312,0
0,0,0.915531819811169,0
0,0,2.96286486291231,0
0,0,0.769849556119551,0
0,0,1.53365840005925,0
0,0,1.31599143622821,0
0,0,3.60490292664755,0
0,0,3.284650004576,0
0,0,1.4280207595725,0
0,0,1.50806678004447,0
0,0,0.492792465954916,0
0,0,0.9025857249671,0
0,0,0.700845029237663,0
0,0,2.07231786791628,0
0,0,0.236144640818161,0
0,0,1.02356685452905,0
0,0,2.53534014431889,0
0,0,0.860482598938195,0
0,0,2.44609532431685,0
0,0,2.15822627616599,0
0,0,3.73549213239376,0
0,0,1.65348654928829,0
0,0,1.64689714145651,0
0,0,3.80145730832135,0
0,0,2.9305494492013,0
0,0,1.62465506768527,0
0,0,4.70383002753754,0
0,0,0.540151371335199,0
0,0,2.57612643497222,0
0,0,0.906486147539086,0
0,0,0.588744713394601,0
0,0,0.632014435700858,0
0,0,0.288782867218065,0
0,0,2.14597778908755,0
0,0,1.19463103773169,0
0,0,0.447540076291275,0
0,0,1.09036257716283,0
0,0,2.34961569890698,0
0,0,2.48696169987735,0
0,0,0.845668577591988,0
0,0,0.527370904415748,0
0,0,1.49713747692575,0
0,0,3.8171991606097,0
0,0,1.13470379324212,0
0,0,2.54603214649447,0
0,0,4.27695432776326,0
0,0,0.535560496519563,0
0,0,3.93738625744158,0
0,0,1.4629509546917,0
0,0,1.78623805138824,0
0,0,1.1123032851478,0
0,0,2.7980020416249,0
0,0,2.93602041307233,0
0,0,6.11214518842016,0
0,0,4.78105812133997,0
0,0,0.447762946011303,0
0,0,0.927420955345058,0
0,0,4.11492447323538,0
0,0,1.50694093914461,0
0,0,2.19778417098566,0
0,0,2.10385727726043,0
0,0,2.76355784509157,0
0,0,0.703879602117835,0
0,0,1.4604750915564,0
0,0,1.13282655452591,0
0,0,1.57539271014545,0
0,0,2.58968950809081,0
0,0,1.51924349094984,0
0,0,0.928086509666174,0
0,0,0.262879248838635,0
0,0,0.460869804604249,0
0,0,5.59497141884064,0
0,0,1.23144456357528,0
0,0,1.65969667226765,0
0,0,0.918823437024007,0
0,0,0.57025590856324,0
0,0,1.59674686709493,0
0,0,5.7104704395712,0
0,0,1.74168887553579,0
0,0,2.91443589497698,0
0,0,2.57459540779054,0
0,0,0.388529865364864,0
0,0,1.15502575444299,0
0,0,1.75800079050464,0
0,0,1.49812814207243,0
0,0,3.2954476360316,0
0,0,1.88491773061083,0
0,0,0.527114525103659,0
0,0,1.41359120003804,0
0,0,3.01147148153495,0
0,0,1.65217592486491,0
0,0,1.64467089386419,0
0,0,3.28851785696332,0
0,0,7.04109771349083,0
0,0,0.616595354350889,0
0,0,2.50797344609919,0
0,0,0.853893238885536,0
0,0,0.558421975118273,0
0,0,2.97874716552327,0
0,0,1.32082284547318,0
0,0,1.12437725112556,0
0,0,0.935171586251057,0
0,0,0.538385588831105,0
0,0,1.18802306599692,0
0,0,1.92996274278088,0
0,0,6.72262224999124,0
0,0,0.764056941416495,0
0,0,0.347134322700219,0
0,0,1.86351176903656,0
0,0,0.565422792983784,0
0,0,2.19208788075784,0
0,0,3.69204592996411,0
0,0,1.57161732268274,0
0,0,1.05862380378087,0
0,0,0.482269165724519,0
0,0,0.836196423400836,0
0,0,2.03038948084781,0
0,0,2.40438880383219,0
0,0,1.89524768061628,0
0,0,3.36352272270753,0
0,0,1.7505226314135,0
0,0,3.57709256255431,0
0,0,1.21753741433179,0
0,0,1.97908791337899,0
0,0,1.42373560050154,0
0,0,1.18423485241956,0
0,0,1.525199522467,0
0,0,1.87786722113573,0
0,0,3.07306333537929,0
0,0,0.981637538977421,0
0,0,2.74652209857733,0
0,0,4.25490817030193,0
0,0,3.86075944869131,0
0,0,1.05301252081763,0
0,0,2.68203436465889,0
0,0,1.33671175907344,0
0,0,3.59569224536036,0
0,0,3.64266898263963,0
0,0,2.55316813045901,0
0,0,6.30354170829026,0
0,0,0.0862251296297494,0
0,0,3.72553940788632,0
0,0,4.59320249236147,0
0,0,1.34686847457618,0
0,0,1.23473418292371,0
0,0,4.8834022734901,0
0,0,2.89173458447425,0
0,0,1.74180365703799,0
0,0,1.88985369219433,0
0,0,1.56047681503126,0
0,0,0.746492480757953,0
0,0,0.261658026301156,0
0,0,0.220456515413943,0
0,0,3.28574848575528,0
0,0,1.25938177773051,0
0,0,1.30614099704267,0
0,0,1.20744791162492,0
0,0,1.4980774296894,0
0,0,2.11710257954034,0
0,0,1.23064363312119,0
0,0,0.595794542857171,0
0,0,3.78739122575335,0
0,0,0.853501965745246,0
0,0,3.34965978259243,0
0,0,1.25658736991136,0
0,0,0.657516704415958,0
0,0,2.39340788620642,0
0,0,1.62919553211717,0
0,0,4.27963025331318,0
0,0,0.785065382968385,0
0,0,2.11556124744372,0
0,0,2.00510687239433,0
0,0,1.7555285500739,0
0,0,1.35599345058789,0
0,0,2.13625875103962,0
0,0,3.48462105811937,0
0,0,1.09065855396593,0
0,0,2.62034015262609,0
0,0,1.70465654675489,0
0,0,1.03492163473055,0
0,0,0.806847208757169,0
0,0,1.73225441567084,0
0,0,0.987077532188542,0
0,0,1.75331286234856,0
0,0,0.911481945835844,0
0,0,1.97728187217612,0
0,0,1.95440106910563,0
0,0,1.63968350586539,0
0,0,3.4693242346678,0
0,0,1.25602489066025,0
0,0,1.13913734757977,0
0,0,0.924977186318789,0
0,0,2.74024859956754,0
0,0,1.2895852866257,0
0,0,0.965865734217591,0
0,0,1.01851410043296,0
0,0,3.55130620357125,0
0,0,0.225252385666221,0
0,0,2.40239666487799,0
0,0,2.67980453970857,0
0,0,5.96014604722621,0
0,0,6.5011913255917,0
0,0,0.81684495607631,0
0,0,3.44590383223974,0
0,0,1.49669398568263,0
0,0,0.186564097140618,0
0,0,0.566705281326431,0
0,0,3.70010592075958,0
0,0,3.01030912103916,0
0,0,1.08914754967128,0
0,0,1.29480107929917,0
0,0,3.95087831300788,0
0,0,1.05466601355525,0
0,0,0.731392786855031,0
0,0,0.357580883230644,0
0,0,1.80980551964084,0
0,0,2.25475076095981,0
0,0,1.15004274051261,0
0,0,5.17349765206246,0
0,0,1.06234173124543,0
0,0,0.399304446483679,0
0,0,1.27744283656745,0
0,0,2.15599751394875,0
0,0,2.0198366920857,0
0,0,1.25981044310174,0
0,0,0.39976809594445,0
0,0,1.53132348797464,0
0,0,1.44437723686876,0
0,0,1.63119920428632,0
0,0,4.08673303049669,0
0,0,0.998275860656796,0
0,0,3.87056254774459,0
0,0,0.905938978160984,0
0,0,3.26791128497947,0
0,0,3.86059323227631,0
0,0,1.01552696731037,0
0,0,1.0371141044149,0
0,0,1.97237040494898,0
0,0,6.35949275900269,0
0,0,0.561884177933086,0
0,0,3.77767615108311,0
0,0,1.97101482090073,0
0,0,1.32614119320266,0
0,0,1.25865091688205,0
0,0,2.38182092725288,0
0,0,1.48550319883084,0
0,0,3.03854291943793,0
0,0,3.49799215165521,0
0,0,1.43977859836703,0
0,0,0.838189435588824,0
0,0,2.8005467328245,0
0,0,2.19123865015139,0
0,0,1.19333101841373,0
0,0,1.15072499963387,0
0,0,1.34114025401637,0
0,0,0.683834481801163,0
0,0,3.38998855174347,0
0,0,3.74281430254056,0
0,0,2.32074097545346,0
0,0,1.35571526184082,0
0,0,1.51912994504674,0
0,0,4.93414986398815,0
0,0,0.345442870375063,0
0,0,2.1743733182095,0
0,0,3.17164981944028,0
0,0,1.49771048685418,0
0,0,2.69665133666099,0
0,0,1.65166736228434,0
0,0,2.47278799119851,0
0,0,2.71083600021223,0
0,0,0.22643704268388,0
0,0,0.827442173711433,0
0,0,1.62325198158366,0
0,0,8.8885615914978,0
0,0,0.772901078158553,0
0,0,4.60781081859752,0
0,0,2.76171377616529,0
0,0,0.60677134612582,0
0,0,2.99618502585035,0
0,0,1.38047605631598,0
0,0,1.99004470782464,0
0,0,2.61792259186045,0
0,0,1.37548187609591,0
0,0,0.832815290932776,0
0,0,2.31131085568695,0
0,0,1.30386969608385,0
0,0,0.687153674282078,0
0,0,1.02433919213585,0
0,0,2.41498904072874,0
0,0,3.72554353515337,0
0,0,2.57761587631448,0
0,0,1.65985487734982,0
0,0,3.50716787637745,0
0,0,5.43042579903917,0
0,0,0.829116804663432,0
0,0,1.44749206108104,0
0,0,2.31705973142635,0
0,0,1.0450459647676,0
0,0,1.30137907265287,0
0,0,0.290198872180136,0
0,0,0.608831952586036,0
0,0,3.64999999051726,0
0,0,2.40556572743417,0
0,0,0.697467028045849,0
0,0,1.9090570861233,0
0,0,1.87249122143765,0
0,0,0.568019804161627,0
0,0,0.879137084109323,0
0,0,2.80928381342795,0
0,0,1.90402292335843,0
0,0,2.4717458080122,0
0,0,3.1542467751323,0
0,0,0.40784422897958,0
0,0,4.82293854165937,0
0,0,1.51607917119013,0
0,0,2.61869319865001,0
0,0,2.12311682813044,0
0,0,1.58372598255629,0
0,0,2.77237448898528,0
0,0,1.37692325989206,0
0,0,0.309573673232372,0
0,0,0.797423961062262,0
0,0,4.40460061124445,0
0,0,4.30303161498541,0
0,0,0.540099750891219,0
0,0,3.3170932758321,0
0,0,0.408443044348254,0
0,0,3.01929773500238,0
0,0,3.02956550673456,0
0,0,1.47169200897018,0
0,0,2.18583935339323,0
0,0,1.58759178989419,0
0,0,1.12409378523685,0
0,0,0.0764163619845444,0
0,0,2.48356496895746,0
0,0,1.0453403005347,0
0,0,2.82167535044025,0
0,0,4.04918691684042,0
0,0,2.36792903996017,0
0,0,1.35370922930007,0
0,0,0.18936461956097,0
0,0,2.27841901212306,0
0,0,4.13212478123381,0
0,0,2.46967674784515,0
0,0,2.64944680516563,0
0,0,2.40139960986557,0
0,0,2.45300029238954,0
0,0,0.615519533280781,0
0,0,0.93911381117144,0
0,0,2.75012265726223,0
0,0,3.36096866751707,0
0,0,3.03272842581953,0
0,0,4.61235724000701,0
0,0,2.55961834022107,0
0,0,1.37116239829624,0
0,0,1.76993234060456,0
0,0,1.52111709600611,0
0,0,2.3900487280117,0
0,0,4.41547870593538,0
0,0,4.33918167297425,0
0,0,3.14515196076261,0
0,0,2.06146888930849,0
0,0,2.00344134966645,0
0,0,2.31208202910203,0
0,0,1.12705207611656,0
0,0,1.02315835689364,0
0,0,1.90762131331998,0
0,0,2.33411999580478,0
0,0,1.58903121245695,0
0,0,5.00232535136458,0
0,0,0.607710985296692,0
0,0,3.70660784517421,0
0,0,3.09433575370087,0
0,0,3.43525606340898,0
0,0,2.25435027532376,0
0,0,0.626484455687666,0
0,0,0.638902833270785,0
0,0,0.59970759244343,0
0,0,3.63135410143951,0
0,0,0.306951047803864,0
0,0,0.758306567300945,0
0,0,1.46922318956891,0
0,0,0.563694226556888,0
0,0,0.815297223009626,0
0,0,4.49286862975047,0
0,0,3.64719194451046,0
