"V1","V2","V3","V4"
0,5.81762487352502,1.48515072489876,3.41460322782556
0,6.28815996606961,3.60489613019406,0.6249683019763
0,3.7668473461961,2.85632057126926,17.159458522918
0,2.46607471014003,0.757535611895705,0.930607396979595
0,2.15929258442704,0.39801153359572,2.87574120108544
0.368768809059148,0,0,0
0.536745332719527,0,0,0
0.336911706571168,0,0,0
0.623112168675636,0,0,0
0.365177590940585,0,0,0
0.39266333691604,0,0,0
0.493049917651956,0,0,0
0.164165175306811,0,0,0
0.139889999209322,0,0,0
0.28669541256649,0,0,0
0.251299276690392,0,0,0
1.71597313371173,0,0,0
0.159267186107072,0,0,0
0.287416135543908,0,0,0
0.234630514662694,0,0,0
0.361089611236258,0,0,0
0.76793372655563,0,0,0
0.390922913042971,0,0,0
0.799548573953025,0,0,0
1.04774705740176,0,0,0
1.22547870678968,0,0,1.29832504614623
0.902676584800016,0,0,2.09773279357489
0.25396993045288,0,0,0.828598187720241
0.306827290061506,0,0,1.30079416621886
0.717153656374569,0,0,2.61295013756446
0.517100617876883,0,0,1.2267563554532
0.362749323346006,0,0,0.461504869199729
0.461215347907145,0,0,1.41344834696868
0.161895787938725,0,0,0.8641702365981
0.852785695371424,0,0,1.39161521494894
0.477359588718884,0,0,0.432329699736797
2.54436630593094,0,0,0.170102911613686
0.811818522387444,0,0,2.96405430892556
0.515207497729034,0,0,0.62178080079718
1.04599209844043,0,0,0.106103082527486
0.268109397384074,0,0,1.08520792002752
0.247727303354828,0,0,0.384631366371598
0.851688183956363,0,0,1.19219078545473
0.377167463035147,0,0,0.45127457019998
0.918660617144868,0,0,0.725918601152347
0.987372992153048,0,0.359158068449737,0
0.365359159373956,0,0.143842228929162,0
1.48567525516504,0,0.968924489255835,0
0.783354976319793,0,0.978323908496549,0
0.438263752237052,0,4.50593723858039,0
3.75946088329605,0,44.652412379268,0
9.4558778288903,0,1.0993196319148,0
0.993615878057498,0,0.342570848410027,0
1.01828250451332,0,0.434820595278156,0
2.65704559486984,0,2.67431222902994,0
0.586698360923944,0,1.0025622478067,0
0.266219594751416,0,1.00528565909709,0
7.0746757626254,0,0.430197205011447,0
1.37992241777318,0,1.82609105859411,0
0.239942202014085,0,2.96727091192407,0
1.43868522134933,0,0.561703030179186,0
1.45814729105108,0,55.4299523583104,0
10.7013327001653,0,12.2859603657945,0
1.31039967693698,0,5.37320280705881,0
0.536831968914901,0,20.6862068305281,0
0.695253818140889,0,0.200743584087423,0.453144071779929
0.977542640426434,0,74.0627714674558,0.21758524792086
15.9249248360814,0,1.96687975587837,0.981176593680223
1.70648898702582,0,0.347025488261117,1.84496793175407
0.131670067534439,0,7.81870322757734,1.62142129846091
17.7481305927423,0,1.11865102410934,1.14310344221013
0.914597281354229,0,0.36642232837287,0.375240348511845
1.61725154063358,0,0.771319074795076,13.0437786502733
1.50342812379677,0,1.39423552944581,1.08486559469359
14.1774032208839,0,8.78866513198189,1.94813696885269
2.42539191109809,0,0.708713529325649,0.301850824085547
4.52734688486918,0,18.6213069324347,1.76962060084772
0.22329465397718,0,0.883090108177114,0.130699285324987
0.404542330318948,0,0.322582203184333,1.17430113911138
0.704114525292126,0,0.892515074055194,13.8390968397821
2.76905158935635,0,2.69172444398627,1.32639382787682
2.90784052449677,0,0.963300647906291,1.46466668499556
0.607251868518472,0,1.46159248247577,0.181536606435534
6.13803113366844,0,0.355131644031596,3.23148618176205
0.926106928074348,0,0.539598248411453,0.627233514754071
0.202967148558929,0.759003615961562,0,0
0.104494132931619,0.59631022921112,0,0
0.369003174343778,0.257909646399014,0,0
0.331221837419288,0.64106533083338,0,0
0.533668766335893,0.758936502580918,0,0
0.176502437222685,1.1065354683881,0,0
0.556097095347515,0.69555483567073,0,0
0.114137932237401,0.477920333194069,0,0
0.208743330720078,0.275634434913175,0,0
0.130276451092323,0.941631443871768,0,0
0.239584704130743,1.22835554340379,0,0
0.316642627225482,0.355497140060902,0,0
0.240845416865142,0.963303573779943,0,0
0.188513734777009,0.539445358390513,0,0
0.2071945099547,0.432264702365688,0,0
0.176759248196533,0.963125676403306,0,0
0.0605733504163437,0.453211540155623,0,0
0.0787707912580296,0.920177595540924,0,0
0.0954413402923022,1.51077935284039,0,0
0.22184420278101,0.443441523373309,0,0
0.120134174478106,0.132592444362492,0,2.07834821377266
0.239027984621167,1.42211991517612,0,0.982523937731281
0.23958557164526,0.550637090798833,0,1.19727663254695
0.21509970793598,1.1800775970179,0,0.688820456816512
0.237949379409376,0.426523015426393,0,0.427427915650107
0.293224630391824,0.424224641758931,0,0.377749845308878
0.679000105566744,1.7030229469952,0,0.203676294633155
0.190673893696484,2.66846051710411,0,2.24297495243432
0.13534586723553,2.27182942177824,0,5.51403166455779
0.133553154086637,2.74107632556494,0,0.941261179171973
0.408981847353822,6.59005908575774,0,1.74379768539307
0.789686068281177,1.2401873127624,0,0.469334151809722
0.202836295442123,6.23816480406421,0,3.32303457128025
0.30482525437062,2.49806192929267,0,0.375442732007461
0.35896221315636,3.39832148140828,0,0.990659024931497
0.327160409250935,0.296958707924454,0,1.87461655094555
0.550883202216056,0.250016759901653,0,0.926294770050831
0.621858296678372,1.06734756387643,0,0.496984881269902
0.218463897632103,1.07204423790394,0,5.12303068235355
0.374006066507334,0.895250761486929,0,0.85480293461406
0.342820089702438,1.19104833481493,0.698969120829825,0
1.72935262246503,0.566791451215332,1.01652803545191,0
1.64659867301275,1.55946295722356,1.05153351198326,0
1.29989246145376,0.233798691011942,1.41049486241824,0
0.15533101830998,0.571345646688621,11.5495357827483,0
10.4671113644248,0.814073417576891,0.827191500902153,0
0.48148359791095,0.969176520422139,1.36236864192341,0
11.3558787421677,2.66497887927972,0.82418104483742,0
7.88080015810636,0.198583147462365,25.2623412851039,0
0.30889697998591,0.950795566614638,1.00666513443734,0
1.52176336775508,0.284224958176647,5.01188251549614,0
2.50892200459039,1.43528192251657,3.80005140754581,0
0.142500378243772,0.25195438279107,4.66752484223396,0
1.65300708924718,0.276426435392887,4.55972449704499,0
0.589268214414682,0.132331628314804,0.486268034361961,0
0.52647833870618,0.351637370886011,1.062967620057,0
1.70422344730725,1.64662271512038,0.120233954665644,0
0.277564348505504,0.641535868277726,2.42406321148309,0
7.72614847702335,0.337907953752631,3.61626679916764,0
0.694145485086576,1.04475607635524,0.710197354507111,0
1.10396922024275,0.613622440751502,1.1489940290112,0.204202198391155
0.652165696640752,1.96070654883872,21.6021656915646,0.14024301819745
0.712899246092221,5.69377224484798,0.366375108861577,0.67365898432647
0.553771805324733,1.96383476640154,3.37852573555702,2.03856885366928
4.9964138604516,1.64092367382682,3.49231326085365,0.337917460042919
1.06530762872726,4.98502970593859,5.52308707258376,2.51668458209439
0.478124704282832,2.46789059756638,26.9919491219766,0.462385417277086
0.359890075535881,0.740365251878957,2.48553102447821,0.379312012664419
0.474303061228283,0.210959553162769,2.99322017320274,1.59763613237052
2.10297864151834,2.14065410615678,0.316912080751952,0.610138153735825
0.423854512974948,2.33122548686539,702.134895207196,3.905927879351
6.48699543534555,0.605038617100549,0.413362372784977,2.28526175151924
3.08610204855955,0.624964348396281,0.938647157290359,0.142137101943024
0.510229684297268,2.25775902796955,0.229987746965846,9.60315101963967
0.117924303467031,0.677990442578193,0.35976336223522,0.703701361496599
1.54363161418183,0.512227004482584,9.27101636858595,0.334224089566697
3.22358818520557,1.85295215682003,15.4527080271523,0.412504872672804
1.00731483448621,34.7331968973623,0.784130795312277,0.852375321372448
0.22810751320058,0.523040105203345,2.6474330413383,0.699116789361047
0.687674730600911,1.80071838522372,3.26670340631018,1.96834951817803
